Redshift	Hubble0	OmegaM	OmegaB	SpectralIndex	Sigma8
0	67.74	0.3089	0.0486	0.9667	0.8159
Wavenumber(k)	Pk
0.00043796685024381673	1794.7058064524103
0.0004410042153517081	1806.6317305936816
0.00044406264503741736	1818.6355657062395
0.0004471422853869183	1830.7177968944004
0.00045024328349931183	1842.8789120160238
0.00045336578749385377	1855.1194014098687
0.00045650994651702845	1867.4397566788284
0.0004596759107496736	1879.8404716749765
0.0004628638314141532	1892.3220429941925
0.00046607386078158046	1904.8849699885045
0.00046930615217909177	1917.5297547782918
0.0004725608599971697	1930.256902264447
0.00047583813969701786	1943.0669201405763
0.0004791381478179868	1955.960318905214
0.00048246104198504955	1968.9376118740893
0.00048580698091633284	1981.999315192368
0.0004891761244306967	1995.1459478469535
0.0004925686334553689	2008.3780316787606
0.0004959846700336309	2021.6960913951054
0.0004994243973325588	2035.1006545019443
0.0005028879796508167	2048.5922500275624
0.000506375582426504	2062.171408716866
0.0005098873722450583	2075.838664125809
0.0005134235168472111	2089.594552667046
0.0005169841851370016	2103.43961362135
0.0005205695471898434	2117.3743891488575
0.0005241797742606478	2131.3994243003413
0.0005278150387920056	2145.515267028553
0.0005314755144224206	2159.72246819956
0.0005351613759946072	2174.021581603917
0.0005388727995638391	2188.4131639681655
0.0005426099624063596	2202.8977749659766
0.0005463730430278494	2217.4759772295406
0.0005501622211719517	2232.1483363544476
0.0005539776778288594	2246.915419927461
0.000557819595243959	2261.7777964454376
0.0005616881569265359	2276.7360370720235
0.0005655835476585395	2291.7907158966677
0.000569505953503409	2306.942409944538
0.000573455561814962	2322.191699186285
0.0005774325612463421	2337.5391665478915
0.0005814371417590307	2352.9853979205304
0.0005854694946319203	2368.5309821703177
0.0005895298124704504	2384.1765111480527
0.0005936182892158083	2399.9225796989676
0.000597735120154192	2415.7697856724913
0.0006018805019261388	2431.718729931824
0.0006060546325359164	2447.7700163637096
0.0006102577113609822	2463.9242516988993
0.0006144899391615054	2480.1820446342326
0.0006187515180899572	2496.5440065082075
0.0006230426517007661	2513.010751676954
0.0006273635449600402	2529.5828975234494
0.0006317144042553587	2546.261064466201
0.0006360954374056289	2563.0458759681023
0.0006405068536710132	2579.9379585450374
0.0006449488637629248	2596.937941774564
0.0006494216798540904	2614.046458304522
0.0006539255155886875	2631.264143861582
0.0006584605860925469	2648.5916372598135
0.0006630271079834293	2666.029580409049
0.0006676252993813718	2683.5786183234472
0.0006722553799191057	2701.2393989206257
0.0006769175707525485	2719.0125692925376
0.0006816120945713666	2736.898776030484
0.0006863391756096126	2754.8986685365526
0.0006910990396564352	2773.012899148381
0.0006958919140668639	2791.2421231439293
0.00070071802777267	2809.586998746222
0.0007055776112933001	2828.0481871279185
0.0007104708967468881	2846.6263524158467
0.0007153981178613398	2865.3221616955425
0.0007203595099855005	2884.1362850154087
0.0007253553101003943	2903.0693953910345
0.0007303857568305432	2922.1221688093488
0.0007354510904553668	2941.295284232568
0.0007405515529206565	2960.589423598954
0.0007456873878501352	2980.005271163912
0.0007508588405570918	2999.543512676108
0.0007560661580560995	3019.2048366201025
0.0007613095890748142	3038.989934411687
0.0007665893840658543	3058.8995004004073
0.0007719057952187654	3078.934231871826
0.0007772590764720643	3099.0948290495903
0.0007826494835253694	3119.3819950976044
0.0007880772738516143	3139.7964361218533
0.0007935427067093442	3160.338861172226
0.0007990460431551022	3181.0099822440916
0.0008045875460558968	3201.8105142799004
0.000810167480101758	3222.7411751704954
0.0008157861118183813	3243.802685756457
0.0008214437095798559	3264.995769006535
0.0008271405436214866	3286.321145810122
0.0008328768860526993	3307.7795379695613
0.0008386530108700395	3329.3716700328423
0.0008444691939702599	3351.098269294252
0.0008503257131634968	3372.960065791492
0.0008562228481865421	3394.9577923026554
0.0008621608807162036	3417.092184343183
0.0008681400943827597	3439.363980162406
0.0008741607747835066	3461.7739207400064
0.0008802232094963998	3484.322749782311
0.0008863276880937918	3507.011213718379
0.0008924745021562611	3529.8400616957915
0.0008986639452865419	3552.810045576471
0.0009048963131235454	3575.9219196905897
0.0009111719033564841	3599.17643602409
0.0009174910157390884	3622.5743443372103
0.000923853952103926	3646.116396632949
0.0009302610163768178	3669.8033473309874
0.0009367125145913551	3693.6359532578476
0.0009432087549035181	3717.6149736371185
0.0009497500476063945	3741.7411700790526
0.0009563367051450001	3766.0153065702625
0.0009629690421312042	3790.4381494628856
0.0009696473753587546	3815.010467463653
0.0009763720238184121	3839.7330316225452
0.0009831433087131853	3864.6066153213624
0.000989961553473673	3889.631994261891
0.0009968270837735146	3914.80994644438
0.001003740227544942	3940.1412495665063
0.001010701314994448	3965.6266773913676
0.001017710678618556	3991.2670048354175
0.001024768653219701	4017.063008817943
0.0010318755759222249	4043.0154682438433
0.0010390317861884736	4069.125163986082
0.0010462376258350175	4095.3928788676126
0.0010534934390489749	4121.819397643181
0.0010607995724044531	4148.405506980685
0.0010681563748791006	4175.151995442265
0.0010755641978707799	4202.059653465002
0.001083023395214349	4229.129273341357
0.001090534323198562	4256.36164919912
0.0010980973405830914	4283.7575769811465
0.001105712808615657	4311.3178529437655
0.001113381091049289	4339.043265378162
0.0011211025541596968	4366.9346001331305
0.0011288775667627668	4394.992644384635
0.0011367065002321787	4423.218186618039
0.0011445897285171423	4451.6120165997345
0.0011525276281602625	4480.174925348601
0.0011605205783155217	4508.9077051065615
0.0011685689607663925	4537.811149309147
0.0011766731599440724	4566.886052555517
0.0011848335629458446	4596.133210577922
0.0011930505595535716	4625.553420210825
0.0012013245422523098	4655.1474793597245
0.0012096559062490585	4684.916186969279
0.001218045049491636	4714.8603427031385
0.0012264923726876863	4744.980740494189
0.001234998279323822	4775.278168279569
0.0012435631756848957	4805.753414253488
0.0012521874708734037	4836.407267117496
0.0012608715768290316	4867.240516040754
0.0012696159083483245	4898.253950619904
0.0012784208831045057	4929.44836083813
0.0012872869216674235	4960.824537024097
0.0012962144475236407	4992.383269809946
0.0013052038870966615	5024.125350089209
0.001314255669767301	5056.051568973865
0.0013233702278941941	5088.1627177511655
0.001332547996834447	5120.459587839683
0.001341789414964432	5152.942970734216
0.0013510949237007259	5185.613653773264
0.0013604649675211958	5218.472413565837
0.0013698999939862286	5251.520024641854
0.0013794004537601085	5284.757261011119
0.001388966800632545	5318.184896110188
0.0013985994915403435	5351.80370274865
0.0014082989865892366	5385.614453055041
0.0014180657490758578	5419.6179184219345
0.001427900245509871	5453.81486945055
0.001437802945636255	5488.20607589468
0.0014477743224577376	5522.792306604255
0.001457814852257393	5557.574329467899
0.0014679250146213878	5592.552911355308
0.0014781052924618904	5627.728818058812
0.0014883561720401377	5663.102812105014
0.0014986781429896577	5698.675639759865
0.001509071698339662	5734.448039143042
0.0015195373345385924	5770.420746433482
0.0015300755514778342	5806.594495823262
0.0015406868525155942	5842.970019447231
0.0015513717445009413	5879.54804731192
0.0015621307377980196	5916.3293072236465
0.0015729643463104237	5953.314524715959
0.001583873087505747	5990.504422976631
0.001594857482440295	6027.899722773621
0.0016059180557839781	6065.5011423805745
0.00161705533584537	6103.309397501696
0.0016282698545969417	6141.325201195696
0.001639562147700475	6179.549263413342
0.0016509327545326418	6217.982281250511
0.0016623822182107735	6256.624937894246
0.001673911085618801	6295.477912518022
0.0016855199074333762	6334.541880709183
0.001697209238150175	6373.817514381718
0.0017089796361103823	6413.3054816879285
0.0017208316635273634	6453.006446929473
0.001732765886513516	6492.921070467945
0.0017447828751073118	6533.050008634401
0.001756883203300524	6573.393913638335
0.0017690674490656421	6613.953433475611
0.0017813361943834832	6654.729211836372
0.001793690025270986	6695.721888011259
0.0018061295318092044	6736.932096786768
0.0018186553081714924	6778.360461721027
0.0018312679526518824	6820.0075835670295
0.001843968067693667	6861.874054686771
0.001856756259918171	6903.960461877415
0.0018696331401537294	6946.2673862647825
0.0018825993234648619	6988.795403195932
0.0018956554291816503	7031.545082131051
0.0019088020809293242	7074.516986534584
0.0019220399066580468	7117.711673765604
0.0019353695386729087	7161.129694967341
0.0019487916136641287	7204.771594956185
0.0019623067727374682	7248.637912109665
0.0019759156614448524	7292.729178253815
0.0019896189298152043	7337.045918549836
0.0020034172323854945	7381.588649634375
0.0020173112282320027	7426.357867947315
0.002031301581001803	7471.354056463131
0.00204538895894446	7516.577690483093
0.0020595740349439455	7562.029237541921
0.0020738574865507868	7607.70915728393
0.0020882399960144185	7653.617901337854
0.0021027222503157803	7699.755913191186
0.0021173049412001256	7746.123628063682
0.0021319887652100637	7792.721472780292
0.0021467744237188323	7839.54986564328
0.002161662622963791	7886.60921630347
0.0021766540740801666	7933.899925631225
0.002191749493135011	7981.4223855865075
0.0022069496011614077	8029.176978552429
0.002222255124192914	8077.164062044893
0.0022376667932982324	8125.383966017002
0.0022531853446161403	8173.837009197639
0.0022688115193906454	8222.523499894123
0.0022845460640063915	8271.443735847859
0.0023003897300243126	8320.598004089848
0.0023163432742175265	8369.986580794997
0.002332407458607488	8419.609731136426
0.002348583050500381	8469.467709138597
0.002364870822523775	8519.560757530076
0.002381271552663523	8569.889107595855
0.002397786024300926	8620.45297902838
0.002414415026250153	8671.252579779179
0.0024311593527959136	8722.288105903557
0.002448019803731403	8773.559736356936
0.0024649971843964955	8825.06762314665
0.0024820923057162214	8876.811902842082
0.0024993059842394957	8928.792698987347
0.00251663904217812	8981.010121942902
0.0025340923074460603	9033.464268726782
0.0025516666136989824	9086.155222855321
0.0025693628003740834	9139.083054183397
0.00258718171273018	9192.247818744436
0.0026051242018880847	9245.649558589532
0.002623191124871259	9299.288301626624
0.0026413833446467484	9353.164061458921
0.002659701730166404	9407.276837223326
0.0026781471564083863	9461.626613427898
0.0026967205044189603	9516.213356972628
0.0027154226613545773	9571.036996657247
0.002734254520524248	9626.097434255811
0.002753216981432217	9681.394555322053
0.002772310949820922	9736.928229091587
0.0027915373377142604	9792.698308308132
0.0028108970634611497	9848.704629050437
0.002830391051779394	9904.947010558713
0.0028500202337998545	9961.425255060603
0.0028697855471109166	10018.139147597356
0.002889687935803287	10075.088455849967
0.002909728350515079	10132.272929964509
0.0029299077484772236	10189.692302378247
0.002950227093559188	10247.346287645358
0.0029706873563150197	10305.234581854758
0.0029912895140297006	10363.356849346152
0.0030120345507658303	10421.7127193804
0.0030329234574106283	10480.30180097475
0.003053957231723267	10539.123683678295
0.003075136878382517	10598.17793739076
0.003096463409034755	10657.464112181273
0.0031179378423422726	10716.98173810801
0.003139561204031936	10776.730325037106
0.0031613345269441775	10836.709362462596
0.003183258851082333	10896.9183193262
0.003205335223662315	10957.356643837305
0.0032275646991626345	11018.02376329389
0.0032499483393747695	11078.919083903093
0.0032724872134538723	11140.041990595968
0.0032951823979698504	11201.391834511796
0.0033180349769587844	11262.967906662716
0.0033410460419747035	11324.769467767226
0.0033642166921417265	11386.79575527905
0.0033875480342065614	11449.045983199318
0.0034110411825913696	11511.519341889429
0.0034346972594469943	11574.214997884701
0.0034585173947065616	11637.13209370866
0.0034825027261394556	11700.269747687995
0.0035066543994056484	11763.627053768878
0.0035309735681104465	11827.203081333571
0.0035554613938595754	11890.996875018274
0.0035801190463146683	11955.007454531642
0.0036049477032491367	12019.233814474579
0.003629948550604425	12083.674919544079
0.003655122782546657	12148.329668012226
0.0036804716015236766	12213.196910187557
0.0037059962183224812	12278.275468941605
0.0037316978521270607	12343.564139702396
0.003757577730576614	12409.061690269335
0.003783637089824213	12474.766860629908
0.0038098771745958297	12540.678362778088
0.003836299238249796	12606.794880533282
0.0038629045428366687	12673.115069362195
0.003889694359159514	12739.637556200989
0.0039166699668346065	12806.360939280527
0.0039438326543525465	12873.283787951936
0.003971183719139815	12940.40464251535
0.0039987244676207255	13007.72201329457
0.004026456215279849	13075.23435265609
0.004054380286724833	13142.940046055544
0.004082498015749679	13210.8374454422
0.004110810745398443	13278.924871453239
0.004139319828029393	13347.20061324335
0.004168026625379604	13415.662928317872
0.004196932508629997	13484.310042367346
0.0042260388584708375	13553.140149105575
0.004255347065167687	13622.15141010893
0.004284858528627793	13691.34195465968
0.0043145746584669796	13760.709879590893
0.004344496874076962	13830.253249134441
0.004374626604693144	13899.970094772129
0.004404965289462896	13969.858415086088
0.004435514377514283	14039.916161640494
0.004466275328025291	14110.141206177708
0.004497249610293522	14180.531376317174
0.004528438703806374	14251.084464821812
0.004559844098311714	14321.798229459358
0.004591467293889018	14392.670392866403
0.004623309801021052	14463.698642416866
0.004655373140665995	14534.88063009339
0.0046876588443301006	14606.213972363059
0.004720168454140843	14677.696250056186
0.004752903522920582	14749.325008249461
0.0047858656142607285	14821.097756152716
0.004819056302596433	14893.011966999948
0.004852477173281791	14965.065077943987
0.0048861298226655515	15037.254473626715
0.004920015858167394	15109.577345786565
0.004954136898354683	15182.03075946999
0.004988494573019792	15254.61173734383
0.005023090523257945	15327.317260500322
0.005057926401545605	15400.14426835812
0.0050930038718194045	15473.089658568268
0.005128324609555623	15546.150286926046
0.005163890301850219	15619.322967288723
0.005199702647499413	15692.604471499195
0.005235763357080819	15765.991529315215
0.00527207415303517	15839.480828345284
0.005308636769748582	15913.069013990385
0.005345452953635392	15986.752689392102
0.005382524463221581	16060.52841943374
0.005419853069228771	16134.392902835016
0.0054574405546587955	16208.343040151676
0.005495288714878876	16282.37571459685
0.0055333993577073685	16356.487775011754
0.005571774303500126	16430.676035873414
0.005610415385237421	16504.937277306373
0.005649324448611532	16579.26824509959
0.005688503352114887	16653.665650729352
0.005727953967128827	16728.126171386073
0.005767678178013005	16802.64645000813
0.005807677882195389	16877.22309531909
0.005847954990262889	16951.852681872424
0.005888511426052619	17026.531750099737
0.005929349126743795	17101.256806347585
0.005970470042950242	17176.02402117104
0.006011876138813598	17250.82845355984
0.006053569392097109	17325.66486668821
0.006095551794280104	17400.527961928932
0.006137825350653111	17475.412378917317
0.006180392080413655	17550.31269563063
0.006223254016762687	17625.223428481764
0.006266413207001712	17700.139032427287
0.006309871712630576	17775.053901091884
0.006353631609445935	17849.962366906228
0.0063976949876403885	17924.858701262387
0.006442063951902346	17999.73711468316
0.006486740621516542	18074.59175700845
0.006531727130465261	18149.416717596967
0.0065770256275302745	18224.206076030285
0.006622638276395471	18298.954376262496
0.006668567255750212	18373.65642210062
0.006714814759393391	18448.306976275966
0.006761382996338222	18522.900756733838
0.00680827419091776	18597.432436900333
0.006855490582891123	18671.896645960765
0.006903034427550506	18746.28796914961
0.0069509079958288865	18820.600948052703
0.006999113574408499	18894.830080920867
0.007047653465830059	18968.969822996558
0.0070965299886027395	19043.014586850848
0.0071457454773149265	19116.958742735278
0.007195302282745716	19190.796618943066
0.0072452027719772175	19264.52250282272
0.007295449328507581	19338.13067277128
0.007346044352364895	19411.615413763066
0.0073969902602217886	19484.970975281274
0.0074482894855108775	19558.19156810704
0.0074999444785409895	19631.27136475096
0.007551957706614212	19704.20449989703
0.007604331654143738	19776.985070858278
0.007657068822772532	19849.60713804592
0.0077101717314928256	19922.06472544942
0.007763642916766443	19994.3518211304
0.007817484932645924	20066.46237772854
0.007871700350896568	20138.39031297956
0.007926291761119234	20210.1295102469
0.007981261770874054	20281.67381906366
0.008036613005804973	20353.016850981963
0.008092348109765167	20424.15140254617
0.008148469744943326	20495.07003903549
0.008204980591990816	20565.765278083778
0.008261883350149716	20636.22959042144
0.008319180737381754	20706.455400638297
0.008376875490498112	20776.435087967508
0.008434970365290175	20846.160987089934
0.008493468136661153	20915.62538896035
0.008552371598758615	20984.820541654055
0.008611683565107962	21053.73865123444
0.008671406868746807	21122.371882642823
0.008731544362360304	21190.71236060805
0.0087920989184174	21258.752170578828
0.008853073429308047	21326.48333628923
0.008914470807481327	21393.89758057865
0.008976293985584615	21460.986420379402
0.009038545916603621	21527.741329087174
0.009101229574003451	21594.153740223253
0.009164347951870629	21660.215048571594
0.009227904065056115	21725.916611341127
0.009291900949319313	21791.24974935344
