Redshift	Hubble0	OmegaM	OmegaB	SpectralIndex	Sigma8
0	67.74	0.3089	0.0486	0.9667	0.8159
Wavenumber(k)	Pk
5.0186921245487254e-05	221.9950627466544
5.0475863727903294e-05	223.23032721320897
5.076646974647723e-05	224.47246338791916
5.105874887872956e-05	225.72150946703758
5.135271075732167e-05	226.9775038584214
5.1648365070373363e-05	228.24048518273008
5.1945721561782084e-05	229.5104922749776
5.224479003154408e-05	230.78756418572482
5.2545580336077404e-05	232.07174018227894
5.284810238854666e-05	233.36305974989534
5.315236615918985e-05	234.66156259298114
5.345838167564682e-05	235.96728863630688
5.3766159023289864e-05	237.28027802623964
5.407570834555602e-05	238.6005711319512
5.438703984428142e-05	239.9282085466713
5.470016378003749e-05	241.26323108891302
5.501509047246913e-05	242.60567980373432
5.5331830300634775e-05	243.9555959639812
5.565039370334854e-05	245.31302107155474
5.59707911795241e-05	246.67799685868098
5.629303328852089e-05	248.05056528907718
5.661713065049201e-05	249.4307685489321
